planet_ID,star_distance,star_mass_kg,star_radius_m,star_temperature,planet_mass_kg,planet_orbital_period,planet_distance,planet_radius_m,planet_surface_gravity
2669,843.695,1.8094529823352264e+30,640044000.0,5725.0,6.39626e+26,3.21751883,0.0413365058677937,76202989.99999999,7.030601012930108
2670,139.11,1.6891354941052096e+30,737650710.0,5428.81,5.605065983399999e+25,4.9263116,0.0536622024660943,18763413.080267,10.161724536110418
2671,202.585,1.869105278456168e+30,598302000.0,5356.3,3.76753e+25,3.56004,0.0447011233696657,14331755.0,11.70761241169686
2672,283.803,1.4655906360253134e+30,932238000.0,4803.0,2.50958463483e+27,3.5505852,0.0411436924215526,101980172.421127,15.40212808695157
2673,1445.53,1.94864167328409e+30,667872000.0,5693.0,5.04868e+25,3.72215641,0.0466922001918574,17687483.0,10.300448656682144
2674,340.691,1.0936254288839282e+30,368721000.0,3827.0,4.11866e+25,4.4968604,0.0436884263085971,15729974.999999998,10.624542669282697
2675,605.274,1.710032488800324e+30,570474000.0,5293.0,3.58722e+25,8.30864937,0.0763529238922516,14471577.0,10.932932346127537
2676,189.289,1.014089034056006e+30,333936000.0,3712.0,2.29658e+25,1.9741954,0.0246087403234677,11185760.0,11.71550334614862
2677,36.9284,1.5066844386941333e+30,484201634.4,4958.0,2.0651840014e+25,11.1900486,0.0892608794464612,10358610.10083,12.28474502325346
2678,816.988,2.823542016391232e+30,1210518000.0,6438.0,1.00594e+27,4.637038,0.0611733765272101,104866500.0,5.838602365492911
2679,550.038,2.625943785490613e+30,737442000.0,6455.0,2.18439117494e+26,2.7964132,0.042618201242887,41856983.32625199,7.958018253422929
2680,234.45,1.7342115528280123e+30,640044000.0,5516.0,5.93809663642e+26,4.942456,0.0542535688043051,75785799.81278299,6.59905810258884
2681,440.089,1.6876310631970395e+30,702657000.0,5425.9,1.3544919314160003e+27,4.2166913,0.0483622080123631,91486331.795133,10.329382528142151
2682,37.3312,9.083056289348697e+29,281343167.1,3442.0,3.4043101196e+25,4.1782902,0.0390998850560511,13912735.172002,11.225726235375518
2683,302.819,2.23944661687368e+30,1340356491.0,6122.0,2.33326647996e+27,2.1032053,0.0334246674474892,100378348.937963,14.780686780514488
2684,324.6986504,1.3918869094886355e+30,486990000.0,4600.0,4.103476e+27,0.7668944,0.0145600307464804,84242754.99999999,36.90601408889961
2685,702.71,3.688102628170745e+30,1098009396.0,7837.0,8.35205859826e+26,2.9555854,0.0495217237072612,86765098.29802799,7.081312727499896
2686,96.5232,2.019031382706801e+30,841797000.0,5861.6,6.7309443994e+25,12.6017,0.1065204173524376,20849967.138549,9.882700210311606
2687,651.674,1.869105278456168e+30,702657000.0,5479.0,4.745000000000001e+25,9.926746,0.0885563671194686,17058284.0,10.408206579275207
2688,304.645,2.147482660353896e+30,1036593000.0,5825.0,4.209764e+25,12.8159,0.1099714352084023,13702555.999999998,14.310834079055288
2689,802.163,2.087830364232953e+30,751356000.0,5948.0,4.34642e+25,9.91723428,0.0918253761549027,16219351.999999998,10.545691438834265
2690,1115.62,2.783773818977271e+30,1050507000.0,6453.0,1.212822e+26,120.0181272,0.5327373467488798,29712175.0,8.76876730533387
2691,1441.63,1.869105278456168e+30,633087000.0,5644.0,2.3725e+26,240.7989397,0.7419891705717974,44043930.0,7.806286053208978
2692,1012.48,1.908873475870129e+30,612216000.0,5473.91,6.187479999999999e+25,62.5611,0.3042747373943739,19994546.0,9.878729215639666
2693,577.235,2.0082939694050315e+30,820926000.0,5755.0,5.67502e+25,7.055784,0.0722398014786717,19015792.0,10.017259574189817
2694,825.004,2.2295045675201897e+30,1210518000.0,6114.0,1.233456065244e+27,2.3540172,0.0359783814422968,90386739.428073,9.63661730757927
2695,864.699,2.0082939694050315e+30,709614000.0,5844.0,3.928860000000001e+25,24.1738579,0.1641762515273554,15310509.0,10.69787855041153
2696,147.476,1.6225424544896095e+30,588831435.9,5300.0,2.2856243644e+25,4.8416653,0.0523392639438149,11085068.305275995,11.872398836476554
2697,135.086,2.5901524078180484e+30,866229984.0,6407.0,6.4503013744e+25,11.7915574,0.1107273648915646,20387553.343118,9.905129401931788
2698,551.886,1.789568883628246e+30,1878390000.0,4898.0,2.4674e+28,3650.0,4.478673371919858,77601209.99999999,261.52483823548323
2699,86.1759,1.0451082280388956e+30,353156799.6,3614.0,5.1955874776e+25,1.2393057,0.0182223814031866,17898569.616782,10.351621376251089
2700,940.002,3.863878060740453e+30,2636703000.0,8058.0,6.944849929419999e+26,5.5553784,0.0766036235233661,82585434.34735,6.49929603396598
2701,565.207,1.5907278965584408e+30,535689000.0,5066.0,5.826860000000001e+25,22.18432708,0.1434498405798499,19295436.0,9.989316161491532
2702,53.6089,1.7547359195133575e+30,640346629.5,5555.7,5.6750572008e+25,28.5803318,0.1754747012050887,18922912.579882,10.115902739538988
2703,650.592,1.9502324011806485e+30,1113120000.0,5776.0,3.888418625026e+27,4.7360504,0.0548367967713326,114506668.45093198,18.92874515820394
2704,179.943,1.789568883628246e+30,591345000.0,5413.0,4.78296e+25,6.42904,0.065335741279371,17128195.0,10.406002345671943
2705,622.381,2.2506314223963563e+30,946152000.0,6131.0,5.5378333761400005e+26,3.5948606,0.0478617500068468,72765819.04072799,6.675678426995708
2706,275.358,3.559253668549512e+30,1127034000.0,6570.0,2.099188e+27,3.85298,0.0584056347133555,103468280.0,12.51547230671154
2707,1337.61,1.928757574577109e+30,619173000.0,5699.0,3.64416e+26,24.806,0.1647913097268435,15310509.0,99.22669959801998
2708,178.68,2.6048169306144467e+30,932238000.0,6250.0,1.201434e+28,3.4095675,0.0485134910880786,74105660.0,139.63925621575655
2709,62.699,1.2924664159537332e+30,452205000.0,4316.0,2.35352e+25,20.7095,0.1278566817595753,17897216.0,4.689832176273337
2710,641.374,1.7696847849212654e+30,556560000.0,5351.0,5.92176e+25,4.59238005,0.0520149019808207,19435258.0,10.006461979916326
2711,552.55,2.883194312512174e+30,1217475000.0,6681.0,1.7461599999999998e+25,15.6049212,0.1383363423032999,9507895.999999998,12.328934860541311
2712,992.071,1.789568883628246e+30,598302000.0,5419.0,3.6821200000000005e+26,10.52629406,0.0907619329370575,57187198.0,7.186388140872148
2713,252.0,7.953639482792204e+29,264366000.0,3638.0,1.898e+25,38.09722,0.1632756502796934,9997273.0,12.12114014188916
2714,123.438,1.5310756004374993e+30,480033000.0,4841.0,3.30252e+25,8.4388385,0.0743574680571974,13772466.999999998,11.113026331134405
2715,1122.48,1.869105278456168e+30,647001000.0,5635.0,8.009560000000002e+25,3.60930891,0.045112603150173,23280363.0,9.432776216698628
2716,453.795,1.252698218539772e+30,424377000.0,4098.0,4.308460000000001e+25,12.2854603,0.0893333676573512,16149440.999999998,10.54429250030145
2717,398.925,2.65741037169441e+30,1015722000.0,6497.2,5.08053284336e+26,1.9408546,0.0335413564011376,69087829.29512799,6.793859104282872
2718,316.663,1.908873475870129e+30,786140999.9999999,5884.0,1.9929e+25,87.517905,0.3805931090635503,10207006.0,12.209535302100116
2719,431.051,1.5708437978514603e+30,521775000.0,4913.0,2.88496e+25,0.92785982,0.0172122050197068,12723802.0,11.374082116817624
2720,405.908,4.533574505191556e+30,1036593000.0,6550.0,9.71776e+26,3.73543,0.0620170710825498,130733570.0,3.629128076807561
2721,2161.6,2.028178068112012e+30,709614000.0,5857.0,3.56824e+26,98.7180406,0.4208270452742479,55998710.99999999,7.262871568959586
2722,276.632,2.771346257285409e+30,1182690000.0,6650.0,9.0433187962e+26,10.3380912,0.1037423898240016,87396696.57363698,7.556978278169222
2723,240.737,2.264301740257405e+30,660915000.0,6142.0,5.3141395944e+25,3.3207277,0.0454882632029334,18123502.107114,10.326641042933092
2724,558.58,1.6442558902776323e+30,862668000.0,5342.0,5.38754865428e+26,2.1861681,0.0309417293263653,71631922.95392098,6.70175201010532
2725,253.295,1.849221179749188e+30,598302000.0,5515.0,2.695160000000001e+25,5.83598311,0.0619264572059179,12234425.0,11.492851479553238
2726,782.847,1.9998432274545648e+30,939195000.0,5823.0,2.940041172822e+27,3.2409662,0.0429418479951666,105890804.302317,16.735831174169054
2727,1397.04,2.32643954871672e+30,883539000.0,6179.0,2.50536e+29,2.14463285,0.0342980812092534,104307212.0,1469.778304151043
2728,724.88,1.623059441055991e+30,834840000.0,5301.0,6.887615872280001e+26,2.8371201,0.0366546463752575,82226803.850885,6.50208236865102
2729,93.7714,1.698539479747689e+30,673541259.3000001,5447.0,4.454427588e+25,8.6078603,0.0779927859494593,16344907.402051998,10.64234520880878
2730,332.852,1.8288200944758253e+30,834840000.0,5699.0,5.56734473282e+26,3.4932955,0.0438173682842398,72988481.800534,6.670368415321574
2731,591.2494212,2.1275985616469148e+30,737442000.0,5878.3,6.775860000000001e+25,29.9221,0.1929427838306792,21043211.0,9.766765767469726
2732,904.326,1.8094529823352264e+30,626130000.0,5529.0,7.256053999999999e+25,26.44,0.1683296675759436,25377693.0,7.191286566439617
2733,1245.8,3.739801284808894e+30,1349658000.0,7902.0,1.7014659890019998e+27,3.0518616,0.0508266879696971,94638538.037928,12.12544244891681
2734,400.409,1.3123505146607137e+30,424377000.0,4082.0,2.50536e+26,9.77,0.0778783823692485,17617572.0,51.52148795117926
2735,693.86,1.6503801926793823e+30,584388000.0,5228.0,2.7521e+25,20.026218,0.1356431577538489,12444158.0,11.343407789551907
2736,1204.54,2.2071349564748368e+30,702657000.0,6046.0,2.06882e+25,6.64752007,0.0716451284289569,10486650.0,12.007691657334478
2737,290.313,1.487595703935432e+30,6059547000.000001,4886.0,3.485904002698e+27,3.3513304,0.0397867881217108,110849884.599229,18.10736684520582
2738,545.117,3.765252931153829e+30,1405314000.0,7934.0,8.46869020478e+26,9.9908116,0.1123132453582442,86874655.26684,7.162100741993066
2739,433.047,1.928757574577109e+30,772227000.0000001,5345.0,8.897824e+25,14.85888,0.1170991823949804,43554553.0,2.9938294562938403
2740,113.825,2.6247010293214275e+30,918324000.0,6394.0,7.971599999999999e+26,52.97818,0.3028506902872648,70470288.0,10.245750444836784
2741,113.123,2.028178068112012e+30,674829000.0,5741.0,2.9419e+25,6.326763,0.0673948952202566,12933535.0,11.225450748876897
2742,204.639,1.501647134351168e+30,549603000.0,4939.0,8.2439747676e+25,3.6841446,0.0425121256689116,23342979.346438,9.65682697764605
2743,820.506,1.7696847849212654e+30,577431000.0,5243.0,5.58012e+25,59.65829849,0.2874417258600726,18806059.0,10.0706689045036
2744,454.883,2.167366759060876e+30,820926000.0,5987.0,4.76398e+26,3.553822,0.0469078125989663,10137095.0,295.9056546260849
2745,1174.59,1.869105278456168e+30,1217475000.0,5623.0,7.28832e+26,105.599,0.4283397603265485,26845824.0,64.54822780247173
2746,737.668,2.9826148060470766e+30,1189647000.0,6424.0,1.84106e+28,4.193649,0.0582636524317855,92981630.0,135.92019838241094
2747,133.752,2.0652271150277936e+30,2014677630.0,5954.53,2.131413806054e+27,1.6648359,0.0278400048310313,98544548.24272998,14.00918713413033
2748,973.989,1.789568883628246e+30,563517000.0,5177.0,6.643e+25,12.331,0.1008599935573815,14401666.0,20.443212877397027
2749,44.0727,1.1930459224188304e+30,389592000.00000006,3896.0,3.870022e+25,10.054626,0.0769012852934944,12374247.0,16.131926717057073
2750,319.632,2.609539404057355e+30,869625000.0,6433.0,6.28560988354e+26,169.2131245,0.6555055827074683,78241951.026456,6.553577628373252
2751,73.5977,1.3113563097253643e+30,482419946.7,4225.0,4.6011333082e+25,7.491237,0.0652191308295138,16690223.698121998,10.542676221441251
2752,47.2899,1.710032488800324e+30,598302000.0,5261.0,4.120558e+25,8.509,0.0775754673425308,15729974.999999998,10.629438771895268
2753,50.0248,9.20236088159058e+29,262122367.50000003,3457.0,1.8416574904e+25,18.7917401,0.1069982883452899,9621981.803392,12.696679856037171
2754,726.828,1.4515392056095773e+30,486990000.0,4781.0,4.51724e+25,9.69312032,0.0801166147346775,16568907.0,10.502575504857658
2755,385.689,1.3123505146607137e+30,438291000.0,4016.0,4.989842e+27,1.9416423,0.0265216188601807,75433969.0,55.97102292634953
2756,78.0863,2.803657917684252e+30,1078335000.0,6040.0,6.14003e+27,21.21663,0.1682015036193961,76902099.99999999,66.26809132672933
2757,185.932,2.147482660353896e+30,667872000.0,5475.0,2.406664e+27,1.7554137,0.0292213409692602,79488807.0,24.31161846838617
2758,377.66,1.5088054098856812e+30,549603000.0,4966.0,5.90428670832e+26,12.4724734,0.0960016167596428,75530704.361323,6.605880861021045
2759,322.148,1.789568883628246e+30,584388000.0,5187.0,1.7461600000000002e+26,3.5357173,0.0438569500909346,31040484.0,11.567444768107912
2760,1516.96,3.313486208531232e+30,1690551000.0,7366.0,2.4869290287660003e+27,0.5542332,0.015655099280768,101774349.683179,15.32488017749326
2761,356.391,3.260992187944803e+30,1182690000.0,6478.0,1.40452e+27,4.511164,0.0630153366882113,111508045.0,7.20984440496865
2762,415.005,1.4950191021116447e+30,591345000.0,4914.0,5.2388736262200015e+26,6.7206629,0.0633756948520524,70405094.734102,6.745903368618273
2763,417.08,3.706395998981167e+30,1328787000.0,7860.0,6.493126927768e+27,7.14386,0.0893384283443547,138170045.156422,21.7088321813153
2764,1058.72,2.2469031538887973e+30,786140999.9999999,6402.0,2.03086e+25,12.130686,0.1076272614219769,10346828.0,12.108097077921652
2765,748.326,1.6702642913863629e+30,556560000.0,5176.0,4.63112e+25,133.3036741,0.4819038650260682,16848551.0,10.41289019159517
2766,337.209,2.743757070329473e+30,897453000.0,6613.0,5.2530433350200005e+26,5.9977892,0.0719242092795375,70522975.02693,6.7415553067900325
2767,369.444,1.7993518601920802e+30,1071378000.0,5642.0,4.7887419533200006e+26,3.910946,0.0469885803461506,66660368.50719,6.87854183157233
2768,52.9328,1.1135095275909088e+30,377468036.1,3700.0,3.1533036054e+25,7.7688701,0.0632755066011778,13349418.340894,11.294095847341062
2769,417.014,1.2924664159537332e+30,507861000.0,4132.0,2.01188e+25,5.77954,0.0546016628764756,10346828.0,11.994937292146682
2770,1357.01,1.8889893771631484e+30,681786000.0,5913.0,4.6501e+25,6.6264,0.0678784945566741,16918462.0,10.36933486725043
2771,1696.25,2.366207746130681e+30,890496000.0,6200.0,6.71892e+25,84.703921,0.4000281600331628,20973300.0,9.749364327285331
2772,268.37,1.3127481966348533e+30,494667745.2,4230.0,3.991865571460001e+26,4.1598614,0.0440770103220459,59557565.829966,7.183108008033248
2773,1661.87,2.306555450009739e+30,862668000.0,6129.0,5.4472600000000005e+25,7.03902374,0.0755324405362676,18526415.0,10.129912552018236
2774,1027.45,2.147482660353896e+30,848754000.0,6050.0,1.65126e+26,37.993273,0.2269437839398338,16219351.999999998,40.06441725670659
2775,1033.93,1.8889893771631484e+30,640044000.0,5627.0,4.06172e+25,38.3774623,0.2189094981550429,15590152.999999998,10.666442453891928
2776,787.446,2.6729945340560066e+30,848754000.0,6518.1,1.624230963498e+27,3.9460567,0.0539354098173002,93936869.644883,11.74859643391521
2777,1030.81,1.710032488800324e+30,570474000.0,5214.0,5.94074e+25,386.370548,0.98931889409573,19505169.0,9.96670211846544
2778,156.264,1.0339731327629864e+30,354807000.0,3732.0,3.49232e+25,13.81499958,0.0906165659014289,14261843.999999996,10.95905320937006
2779,688.773,1.7171509961374228e+30,967023000.0,5483.0,3.77778553932e+26,1.7519943,0.0270846794412295,57606850.382726,7.266067123460311
2780,639.239,3.0621512008749986e+30,1377486000.0,6392.0,2.2776e+26,38.58422849,0.2580790126580324,43065176.0,7.838543433594139
2781,904.752,1.8754681900424017e+30,939195000.0,5729.0,6.431300894980001e+26,3.2464257,0.0420796989993521,79264203.9303,6.533636854492057
2782,309.143,1.5493689712479213e+30,605259000.0,5119.0,2.8242260878e+26,4.1659434,0.0466257975288146,48696909.178072,7.60163537131746
2783,946.683,1.988409870698051e+30,702657000.0,5820.0,7.6869e+25,6.41251504,0.067555103797343,22721075.0,9.503943562452454
2784,912.594,2.0023287397929367e+30,1231389000.0,5828.0,5.80980075702e+26,4.895338,0.0565543472738746,74817809.310343,6.624630063614767
2785,390.775,2.400383540783304e+30,1245303000.0,6251.5,3.560392891718e+27,7.31523,0.0785256034061987,111526604.832458,18.270537773759976
2786,153.676,1.7299165875073044e+30,570474000.0,4974.0,1.528839e+26,3.005156,0.0389096209174854,14960954.0,43.59669280731535
2787,279.35,2.2270190551818173e+30,1043550000.0,5900.0,1.86004e+27,9.38755,0.0904510093271,87388750.0,15.546105015440745
2788,184.125,3.698442359498375e+30,1425878892.0,7850.0,4.2755480308839993e+27,3.112361,0.0513056672203022,118023679.939445,19.591327027332643
2789,1020.72,2.32643954871672e+30,904410000.0,6174.0,7.464833999999999e+25,13.4845,0.1168398758298636,21672410.0,10.144160364172174
2790,204.888,1.9581860406634405e+30,693349229.6999999,5781.0,4.9541100622e+25,7.0771422,0.0717721038124374,17440406.969438996,10.395916649394936
2791,79.3002,6.561752573303569e+29,229581000.0,3385.0,3.344276e+25,2.6446,0.0258652815504278,12793713.0,13.041251550352294
2792,342.831,2.2469031538887973e+30,1238346000.0,5645.0,1.028716e+28,9.47725,0.0912963903636631,67464115.0,144.26474327979636
2793,250.11,2.465628239665583e+30,1099206000.0,6225.0,4.89684e+25,9.37647,0.0934988010293919,13562733.999999998,16.991502882470186
2794,527.995,1.6901483900933434e+30,563517000.0,5268.0,3.75804e+25,14.03491514,0.1078744854220709,14891043.0,10.817366166936743
2795,76.6986,1.5612994304721098e+30,577096368.3,5164.0,5.278728418600001e+25,17.5288347,0.1218325056280363,18056315.329051,10.334308589912826
2796,283.856,2.0905395726817795e+30,1057679667.0,6002.18,9.1808723604e+25,5.5764964,0.062578645733358,24886700.356789995,9.461493161742965
2797,313.996,1.7378304587926827e+30,779184000.0000001,5523.0,6.04720639302e+26,22.6539607,0.1498066096404673,76569173.61099401,6.583506057940119
2798,1619.19,3.395408695203992e+30,1600109999.9999998,7469.0,3.152454654674e+27,5.3441681,0.0715017225174983,107820548.267243,17.308368960923808
2799,483.206,5.769967762791604e+30,2177541000.0,9505.0,2.7099687654e+26,3.7589382,0.0674839245556186,47521599.003352,7.659361412710379
2800,519.27,2.030663580450385e+30,834840000.0,5885.0,1.69292647134e+26,1.75807,0.0287079719978928,36018041.983945005,8.329295382758332
2801,274.162,2.072420187735044e+30,1078335000.0,5969.0,3.408188403594e+27,2.136,0.0329098459086557,110143850.264234,17.931369277430075
2802,101.632,1.0737413301769476e+30,354807000.0,3778.0,2.92292e+25,5.444017,0.0493230740616417,12863624.0,11.274586481944024
2803,181.69,2.32643954871672e+30,967023000.0,6069.0,1.612351e+26,19.49221,0.1493740797608825,35934254.0,7.969896703579425
2804,335.166,1.598761072436061e+30,619173000.0,5254.0,7.09375799392e+26,2.1142259,0.0299774388834265,83518497.384101,6.4911462147175865
2805,31.964,2.2866713513027583e+30,911367000.0,6201.0,2.97986e+25,3.58599,0.0480409105916505,13003446.0,11.248362694402289
2806,486.474,2.1872508577678563e+30,1015722000.0,5688.0,1.2564760000000002e+27,3.560829,0.0471126509222433,80607383.0,12.342834968930358
2807,595.141,2.045079552012945e+30,1001808000.0,5914.0,7.62045883976e+26,4.9511615,0.0573861658513566,85498761.48451199,6.653832166100507
2808,189.09,1.7750534915721503e+30,793097999.9999999,5595.0,2.1349666286e+26,9.86531,0.0866782334288933,41286105.900138006,7.994542478591853
2809,268.655,2.2829430827952e+30,1113120000.0,6157.0,3.904964083202e+27,7.62897,0.0794160065407936,114656981.43541396,18.959479208078733
2810,101.694,1.962958224353116e+30,639290556.9,5784.0,3.752960003000001e+25,10.7510107,0.0949224546482799,14708109.053541,11.073135676321936
2811,543.277,1.651493702206973e+30,626130000.0,5356.0,7.67019923228e+26,2.36011,0.0326096558873013,85665914.490852,6.671153012699945
2812,975.983,2.485512338372564e+30,1384443000.0,6320.0,5.90618799186e+26,7.3447164,0.079656473151927,75545049.609146,6.605498719399828
2813,694.491,3.591306835665164e+30,1808820000.0,7715.3,5.293752810086001e+27,6.53427,0.0833005687292847,127273914.684374,20.85908344356241
2814,165.589,2.087333261765279e+30,667872000.0,5999.0,6.1786282974e+25,6.49052,0.0692068907435324,19939918.872909,9.918720739849698
2815,840.0,1.8889893771631484e+30,647001000.0,5743.0,3.112720000000001e+25,19.12947337,0.137620282699652,13353001.0,11.142757035411476
2816,493.871,1.695075669752933e+30,755787609.0,5440.3,4.39121031362e+26,7.2147718,0.0692857370729943,63143640.787426,7.02967694843757
2817,182.014,1.8288200944758253e+30,675994297.5,5699.0,5.283682388399999e+25,7.0095704,0.0697081689077811,18065714.513446,10.333246401952392
2818,1509.084,2.0480621668189925e+30,1106163000.0,5588.0,4.85888e+25,15.19419956,0.1212560807324378,17337928.0,10.316969605056878
2819,955.191,2.596863291131655e+30,1474884000.0,6416.0,6.59278586668e+26,1.1462769,0.0234301535483018,80379388.89724499,6.5131328682109695
2820,33.7173,7.396884718996749e+29,214151069.7,3230.0,3.6212676526e+25,7.7507939,0.0551246892847653,14402544.012249,11.142754728674296
2821,1058.72,2.2469031538887973e+30,786140999.9999999,6402.0,1.898e+25,8.005013,0.0815780669062691,9997273.0,12.12114014188916
2822,215.246,2.386091844837661e+30,740377854.0,6240.0,3.868801586e+25,4.7842484,0.0590478303111302,14976895.455774998,11.008882300239687
2823,1366.07,1.94864167328409e+30,667872000.0,6085.0,3.07476e+25,9.751962,0.0887379230993292,13213179.0,11.241051916620927
2824,622.818,1.5509596991444798e+30,521775000.0,4985.0,1.3551720000000002e+25,5.72717226,0.0576719008541342,8179587.000000001,12.928318289115705
2825,153.214,1.2091918105688988e+30,389592000.00000006,3858.0,3.76198087434e+26,3.121339,0.0354126236102904,57462836.79881,7.271982526946401
2826,348.494,2.028178068112012e+30,758313000.0,6150.0,1.719588e+27,3.40883,0.0446247901909475,84802042.99999999,15.262375818296515
2827,735.596,2.2332328360277484e+30,1106163000.0,6117.0,2.57509610722e+26,1.2368321,0.0234396386498835,46134229.05073,7.722488587799553
2828,58.2609,1.3521187120746747e+30,480033000.0,4250.0,1.848652e+27,8.350381,0.0708401925402538,104866500.0,10.72980887545301
2829,2013.27,2.067946265525973e+30,737442000.0,5866.0,1.91698e+25,8.10501635,0.080011598019356,10067184.0,12.07290927416601
2830,113.048,1.3180373668909102e+30,476314483.5,4249.0,6.5255210124e+25,1.9268755,0.0264227139230264,20511492.332939,9.899905345858471
2831,597.937,1.8049353151090003e+30,883539000.0,5652.8,5.40912418826e+26,6.5081212,0.0660526198117872,71794710.018311,6.698112367458351
2832,252.762,1.5509596991444798e+30,521775000.0,4893.0,4.85888e+25,29.88485741,0.1735021632563918,17337928.0,10.316969605056878
2833,357.686,2.6858197777220084e+30,1078335000.0,6535.3,8.092238778e+26,3.97195,0.0542575962680463,86418103.019382,6.916232738407487
2834,806.507,1.928757574577109e+30,626130000.0,5260.0,1.5943199999999998e+27,2.85057,0.0389509109771038,62919899.99999999,25.70453871600652
2835,1023.9,2.107714462939934e+30,813969000.0,6031.0,4.34642e+25,27.434389,0.1815256711270824,16219351.999999998,10.545691438834265
2836,880.941,2.244417641550425e+30,724724604.0,6126.0,3.710570940284e+27,2.9987287,0.0423732479101388,112890949.387497,18.58372867822638
2837,615.12,2.1027434382631887e+30,2441907000.0,6012.0,6.69371685658e+26,9.6926281,0.0906404821509267,81011826.034943,6.50999811493172
2838,141.812,2.619232902177008e+30,896367708.0,6446.0,6.69252608934e+26,11.2366049,0.1076251719069421,81004364.64364599,6.510039156494128
2839,245.089,2.0768941099441145e+30,742416255.0,5978.0,5.1709869302e+25,2.6857229,0.038365835904909,17851894.027009,10.356552420855053
2840,567.678,2.33638159807021e+30,1127034000.0,6200.0,1.38971110174e+27,3.9714761,0.051790285662134,91806292.55999,10.524221882593917
2841,289.205,2.2469031538887973e+30,953109000.0,6001.0,1.2906400000000002e+27,2.1500082,0.0339593049702411,138423780.0,4.299263657734268
2842,2340.58,2.107714462939934e+30,744399000.0,5887.0,2.01188e+26,53.44945593,0.2831631372812046,39989092.0,8.030255344001569
2843,730.421,3.801839672774673e+30,1036593000.0,7980.0,2.818847915e+26,5.436841,0.0751037172482963,48641586.506442,7.60442795696259
2844,728.525,1.829337081042207e+30,591345000.0,5266.0,1.155882e+26,4.03046804,0.0482101887029064,28873243.0,8.849785342573872
2845,561.229,1.5310756004374993e+30,570474000.0,5052.0,2.31556e+25,9.76298046,0.0819453704497145,11185760.0,11.812325687852328
2846,1183.88,1.988409870698051e+30,695700000.0,5831.0,4.726019999999999e+25,76.5369586,0.3528201400596539,17058284.0,10.366573752958104
2847,187.131,2.3618580995385284e+30,1245393441.0,6220.5,2.0310817813e+26,5.4490232,0.0641794686386535,40086185.585287,8.067673480784912
2848,755.197,1.486270098680573e+30,1941003000.0,4881.0,2.563408866642e+27,4.0211797,0.0449125085642011,102469157.360239,15.582671677924132
2849,268.003,1.1333936262978887e+30,382635000.00000006,4340.0,1.9929e+25,207.2482,0.5683179386389487,10486650.0,11.567042422202936
2850,258.979,9.942049353490256e+29,326979000.0,3636.0,1.6455660000000002e+26,3.29030452,0.0343652862099192,35584699.0,8.294669383637284
2851,42.8091,7.754798495722399e+29,229682572.2,3275.0,3.1779529314e+25,9.0105382,0.0619141249314586,13404737.23733,11.288629460509682
2852,729.227,1.6901483900933434e+30,556560000.0,5130.0,3.68212e+25,18.82634264,0.1312067511934178,14751221.0,10.800711525736022
2853,355.683,1.7972839139265544e+30,772227000.0000001,5638.0,6.74816387154e+26,2.0845398,0.0308776875792791,81352992.76360801,6.50802061601557
2854,178.26,2.2310704402933644e+30,1374598845.0,6115.26,2.405117226798e+27,104.6159406,0.4515114298080714,101031102.002528,15.039605226629805
2855,1441.09,3.1710166412957167e+30,1189647000.0,7186.0,8.107183174480001e+26,3.6128161,0.0538347238186993,86438061.561217,6.925805893619416
2856,202.265,1.641670957445725e+30,635927543.1,5337.0,4.9522109234e+25,41.7519076,0.2209591541933624,17436803.82641,10.396226638631818
2857,891.092,1.869105278456168e+30,653958000.0,5560.0,7.876700000000001e+25,7.381998,0.0726882926148493,23000719.0,9.503243302077676
2858,750.93,1.6702642913863629e+30,549603000.0,5008.0,1.706302e+25,7.2810998,0.0693740398873204,9368073.999999998,12.40982457621858
2859,454.844,3.875013156016362e+30,1099206000.0,8072.0,4.8425718146e+26,8.8088443,0.1042644111511408,67108188.87074799,6.863338226631706
2860,321.296,2.087830364232953e+30,1189647000.0,5430.0,8.761168e+25,15.624,0.1243265324297159,22860897.0,10.700050865705698
2861,463.05,2.250010044311764e+30,2010573000.0,6130.5,3.5941460297600004e+26,1.82738,0.0304822117631918,55933511.581934,7.332666190241088
2862,1026.43,1.928757574577109e+30,904410000.0,5551.0,3.15068e+25,3.38802,0.0437045972807419,13422912.0,11.161464390844072
2863,394.804,1.7299165875073044e+30,626130000.0,5661.0,5.694e+25,8.98101683,0.0807289540117765,19015792.0,10.050762114571723
2864,503.535,2.6542786261480606e+30,1099206000.0,6493.0,5.8082301240600005e+26,7.0955,0.0795676597621519,74805958.906466,6.624937631596838
2865,1443.21,2.2667872525957772e+30,758313000.0,6248.0,7.28832e+25,25.563222,0.1774262659475139,22021965.0,9.592364302183192
2866,225.888,6.065604542366991e+30,1266174000.0,9918.0,4.85059540082e+27,1.90261,0.0435803077443133,123247897.354302,20.38198045896921
2867,467.976,2.38982011334522e+30,1314873000.0,6243.0,4.4314994633e+26,9.3108074,0.0920899798542386,63500677.732557,7.0146232112236095
2868,556.168,2.6644692267353885e+30,1384443000.0,6112.0,4.34642e+25,20.310501,0.1606280022807837,16219351.999999998,10.545691438834265
2869,587.395,1.801936793023988e+30,647001000.0,5647.0,3.14342098512e+26,4.0646554,0.0482349039143108,51803522.612662,7.476431023284065
